"","AbsoluteCS","Acceleration.forward","Acceleration.side","Acceleration.up","Rotation.roll","Rotation.pitch","Rotation.yaw","imuRotation.pitch","imuRotation.roll","imuRotation.yaw","RawPlayerLoad","SmoothedPlayerLoad"
"1684",167277495291,-0.563376,0.572088,0.15004,26.474,23.912,63.501,-21.475313,67.72567,16.033663,0.022949219,0.27041465
"1685",167277495292,-0.63258797,0.685828,0.11374,24.034,24.095001,58.621002,-19.411812,62.84865,16.366209,0.06201172,0.28173134
"1686",167277495293,-0.640332,0.65001196,0.103576,24.705,22.082,57.889,-20.362965,61.92418,14.136276,0.021972656,0.29434732
"1687",167277495294,-0.659208,0.62726396,0.063404,28.548,21.106,53.924,-17.013054,61.50374,9.80286,0.033203125,0.30829933
"1688",167277495295,-0.710028,0.6897,0.046464,26.901001,18.483,48.922,-15.777647,56.15034,7.5400963,0.049804688,0.323666
"1689",167277495296,-0.714868,0.65823996,0.032912,29.402,17.507,50.264,-16.66771,58.2412,5.252903,0.025390625,0.34046268
"1690",167277495297,-0.758428,0.68002,0.012584,32.391,13.725,42.395,-11.842862,53.783474,-1.4049702,0.037597656,0.35871202
"1691",167277495298,-0.73422796,0.657272,-0.027587999,35.197,12.444,29.89,-2.077633,47.27661,-6.906498,0.030273438,0.37839735
"1692",167277495299,-0.679052,0.713416,-0.01694,36.539,10.004,32.513,-4.900378,48.812263,-9.253252,0.03857422,0.39951533
"1693",167277495300,-0.698896,0.701316,-0.014036,41.785,6.71,19.398,5.542409,42.742344,-17.597359,0.005859375,0.422058
"1694",167277495301,-0.697928,0.768108,-0.028555999,46.909,5.185,17.263,8.593322,44.130062,-22.450874,0.03857422,0.4460047
"1695",167277495302,-0.695992,0.78746796,0.004356,47.641,4.941,5.795,17.71838,37.24275,-25.033932,0.030761719,0.471342
"1696",167277495303,-0.709544,0.836352,0.023715999,51.911,4.88,-2.44,25.993217,34.72884,-29.03068,0.041992188,0.49806267
"1697",167277495304,-0.768592,0.901692,-0.021296,54.046,3.477,-12.3220005,34.084026,29.041172,-32.860023,0.064941406,0.5261573
"1698",167277495305,-0.6897,0.639848,-0.378972,63.989002,7.747,-29.219,53.86744,25.822908,-37.945168,0.22802734,0.55561537
"1699",167277495306,-0.96412796,0.948156,0.072115995,59.231,-2.989,-28.975,46.732857,17.47648,-43.213543,0.22558594,0.586422
"1700",167277495307,-0.76714,0.82618797,-0.052756,60.268,-4.209,-49.41,62.31215,3.4081478,-46.870853,0.04345703,0.618564
"1701",167277495308,-0.724064,0.80973196,-0.057111997,63.684002,-1.403,-57.95,71.750854,-0.03431511,-47.61971,0.044433594,0.65198463
"1702",167277495309,-0.790856,0.93412,-0.02178,62.586002,-5.551,-72.712,80.231384,-13.777971,-51.068077,0.0625,0.686652
"1703",167277495310,-0.86394,0.788436,-0.03872,64.904,-5.307,-82.289,88.09938,-20.873556,-53.05626,0.06689453,0.7225267
"1704",167277495311,-0.91476,0.945736,-0.01694,62.769,-9.089,-88.389,89.08194,-30.181707,-54.668507,0.07714844,0.75955933
"1705",167277495312,-0.95251197,0.84312797,-0.047916,64.355,-8.662,-103.212,99.66595,-42.22989,-56.148445,0.05126953,0.797686
"1706",167277495313,-0.98977995,0.925892,-0.045495998,60.024002,-11.468,-100.101,92.81109,-46.233845,-54.800926,0.05029297,0.836816
"1707",167277495314,-1.066736,0.954932,0.01452,62.098,-15.128,-123.83,106.40518,-67.29329,-59.736427,0.072753906,0.876828
"1708",167277495315,-1.126268,1.017368,0.032912,61,-19.154,-133.041,107.47406,-79.98604,-61.9624,0.07910156,0.917574
"1709",167277495316,-1.230812,0.942832,0.012584,64.477,-19.825,-154.879,119.52919,-99.736984,-65.598206,0.084472656,0.9589847
"1710",167277495317,-1.3334199,1.0769,-0.007744,65.819,-27.145,-178.425,125.93805,-126.0724,-71.76231,0.11230469,1.0009273
"1711",167277495318,-1.2656599,0.75746,-0.049852,67.344,-29.89,-191.662,126.44176,-143.51146,-74.69862,0.14160156,1.043258
"1712",167277495319,-1.19548,0.862488,-0.011616,64.416,-35.624,-195.74901,116.78258,-156.09938,-75.70318,0.03466797,1.0858387
"1713",167277495320,-1.172732,0.831512,0.060983997,61.915,-36.600002,-212.40201,116.138695,-176.7388,-74.58459,0.05419922,1.1285653
"1714",167277495321,-1.162084,0.8954,0.133584,61.671,-40.565,-230.824,113.66301,-199.59995,-77.26015,0.064941406,1.1713233
"1715",167277495322,-1.003816,0.932184,0.202312,60.573,-43.615,-238.144,105.08284,-212.19043,-78.84637,0.115722656,1.2139987
"1716",167277495323,-0.988328,0.872168,0.318472,65.758,-41.907,-253.15001,104.80315,-228.18741,-84.33291,0.10595703,1.2563967
"1717",167277495324,-1.0473759,0.749716,0.39639598,77.409004,-33.306,-268.034,109.92503,-241.21439,-93.1439,0.111328125,1.2983633
"1718",167277495325,-1.149984,0.701316,0.468996,92.72,-26.657,-261.141,105.17314,-234.86548,-106.20273,0.11279297,1.33967
"1719",167277495326,-1.112716,0.66404796,0.330088,108.397,-17.446001,-253.821,103.17265,-227.7045,-118.260056,0.060546875,1.3802214
"1720",167277495327,-1.087548,0.72551596,0.124387994,120.231,-15.25,-242.292,93.78331,-219.3643,-128.36458,0.12646484,1.419864
"1721",167277495328,-1.01156,0.75358796,-0.157784,135.237,-15.799,-246.31801,87.55267,-226.777,-141.83769,0.21386719,1.4584687
"1722",167277495329,-0.92928,0.855228,-0.145684,145.79001,-31.598,-263.398,67.71347,-250.49988,-155.87292,0.12841797,1.4959047
"1723",167277495330,-0.676632,0.883784,0.026136,156.22101,-42.517002,-279.99,49.799797,-271.12558,-169.16861,0.17626953,1.5320812
"1724",167277495331,-0.44576398,0.83974,0.346544,172.203,-47.031002,-301.645,36.428616,-293.32648,-188.38268,0.2763672,1.566904
"1725",167277495332,-0.0726,0.833932,0.195052,191.662,-37.21,-317.871,33.422794,-308.1651,-207.55261,0.29101562,1.6002673
"1726",167277495333,0.250712,0.66404796,0.204248,213.683,-44.042,-340.014,9.370459,-330.07874,-232.74426,0.32128906,1.631984
"1727",167277495334,0.44963598,0.584188,0.162624,239.425,-38.613,-359.107,-7.891241,-346.40894,-260.21494,0.26416016,1.6619093
"1728",167277495335,0.291368,0.679536,0.67808396,266.875,-39.467,-368.62302,-35.26666,-348.51913,-293.17822,0.26611328,1.6898187
"1729",167277495336,0.390104,0.73374397,0.93363595,282.369,-14.701,-363.072,-36.768055,-333.9325,-314.4946,0.2705078,1.7156267
"1730",167277495337,0.47383597,0.94767195,0.89685196,292.37302,-0.671,-395.463,-51.858597,-356.46024,-334.8436,0.18066406,1.7391901
"1731",167277495338,0.250228,1.909864,1.178056,298.107,24.583,-451.522,-53.82579,-402.2873,-358.6251,0.60839844,1.7604306
"1732",167277495339,0.192148,2.237532,1.098196,320.311,34.587,-541.375,-86.311584,-474.61322,-405.18512,0.44970703,1.7792413
"1733",167277495340,0.855712,1.840168,0.572572,326.777,18.544,-600.42303,-158.61682,-509.59564,-427.53705,0.40673828,1.7955613
"1734",167277495341,0.96654797,1.0860959,0.48883998,349.835,29.219,-652.21204,-230.84639,-523.9343,-469.91656,0.4794922,1.8093373
"1735",167277495342,0.80150396,0.436568,1.4737799,375.45502,15.9210005,-643.977,-312.18408,-450.14612,-505.80228,0.6928711,1.820526
"1736",167277495343,0.89346397,-0.928312,1.371172,398.391,86.193,-561.749,-288.40073,-325.63153,-540.8288,0.9863281,1.8290213
"1737",167277495344,0.264264,-2.827528,1.605428,394.914,66.307,-429.501,-289.85864,-145.94885,-489.39322,1.5073242,1.83479
"1738",167277495345,-0.77294797,-5.138628,2.3401399,343.125,96.929,-296.094,-208.57431,-25.151703,-413.11713,2.0898438,1.8377488
"1739",167277495346,0.511104,-4.033656,0.20328,283.772,100.711,-220.393,-162.26349,20.222122,-335.41608,1.0205078,1.8378834
"1740",167277495347,1.0464079,-2.147024,-1.8391999,251.564,55.144,-169.763,-161.55246,59.210358,-256.00735,1.7866211,1.8351793
"1741",167277495348,-1.8513,-2.087492,-0.502876,171.044,4.941,-80.276,-107.428116,72.32106,-137.67194,1.3901367,1.829684
"1742",167277495349,-1.4960439,-0.35816,1.633984,100.711,58.56,-100.284004,-61.239445,-6.47464,-140.84271,1.6474609,1.82142
"1743",167277495350,-0.511104,0.47238398,1.017852,50.02,148.535,-72.163,35.532055,-53.870636,-160.02368,1.0366211,1.810416
"1744",167277495351,0.362032,-0.591932,-0.816024,56.608,109.739,-39.833,26.618683,-18.119673,-125.68573,1.0712891,1.7967147
"1745",167277495352,-0.576444,-2.091364,0.297176,67.71,-0.915,-9.211,-28.011295,44.249065,-43.9057,0.88720703,1.7803661
"1746",167277495353,-1.003816,-3.9455678,2.023604,69.723,56.669003,65.270004,61.318413,73.60664,-56.16906,1.7319336,1.761444
"1747",167277495354,-0.17085199,-1.688192,0.51787996,54.717,86.01,215.879,189.25682,145.1522,-10.397568,0.6977539,1.7400613
"1748",167277495355,-0.859584,0.199892,-0.53191596,39.345,68.015,130.479,120.84938,89.85623,-22.80627,1.4599609,1.7163634
"1749",167277495356,-1.3721399,-1.45442,-0.258456,37.637,77.226,0,38.790222,0.542017,-76.65132,0.5097656,1.6904266
"1750",167277495357,-1.543476,-2.057968,0.172788,23.973,65.514,15.0060005,44.910522,4.0753164,-55.302853,0.5444336,1.662382
"1751",167277495358,-1.5013679,-1.7869279,-0.00242,3.172,61.061,31.842001,59.963478,2.1052349,-33.946568,0.12841797,1.6323733
"1752",167277495359,-1.5076599,-1.539604,-0.002904,-11.163,49.776,22.448,51.08668,-9.87221,-19.971632,0.111816406,1.60054
"1753",167277495360,-1.450064,-1.7593399,-0.17908,-19.52,45.628002,36.600002,60.9704,-4.271201,-8.1775255,0.12158203,1.56698
"1754",167277495361,-1.5129839,-1.564288,-0.055175997,-22.509,31.537,66.307,73.37033,20.071133,10.573528,0.078125,1.5318086
"1755",167277495362,-1.359556,-1.337292,-0.063404,-23.058,25.742,74.298004,75.09084,28.546135,16.155483,0.1665039,1.4951421
"1756",167277495363,-1.3048639,-0.93605596,-0.083248,-25.315,7.869,89.914,74.3125,46.821144,32.7526,0.29052734,1.4571786
"1757",167277495364,-1.1030359,-0.886204,-0.124872,-25.071001,-4.392,82.228004,60.56669,47.604218,38.40318,0.21044922,1.4180754
"1758",167277495365,-1.050764,-0.690668,-0.10164,-29.158,-15.372,92.842,60.753273,59.106827,50.21502,0.2006836,1.3780674
"1759",167277495366,-0.999944,-0.61855197,-0.061952,-30.927,-23.79,83.875,49.004787,56.266502,54.681545,0.14160156,1.3372554
"1760",167277495367,-0.917664,-0.671308,-0.030491998,-33.123,-31.049,75.274,38.67167,52.579136,58.88365,0.08544922,1.2958034
"1761",167277495368,-0.84651595,-0.732292,0.008228,-34.587,-37.149002,69.723,30.957676,50.746838,62.481876,0.08203125,1.2538474
"1762",167277495369,-0.809248,-0.754072,0.027104,-33.794,-41.358,65.209,24.400635,49.861397,63.42856,0.06298828,1.2115153
"1763",167277495370,-0.771012,-0.72261196,0.076472,-31.964,-41.236,61.061,20.678024,47.898605,61.06304,0.05908203,1.1689041
"1764",167277495371,-0.69163597,-0.74535996,0.112771995,-29.768,-41.297,56.059002,16.373394,45.293056,58.43492,0.07373047,1.1261181
"1765",167277495372,-0.746328,-0.70567197,0.22070399,-28.731,-42.029,56.669003,15.241446,46.682068,58.238857,0.075683594,1.0832707
"1766",167277495373,-0.715836,-0.70664,0.20666799,-27.816,-40.199,56.852,15.740168,46.68434,56.521317,0.032714844,1.0405567
"1767",167277495374,-0.730356,-0.693088,0.22022,-26.718,-40.321,58.743,15.75334,48.871155,56.158867,0.021972656,0.9981306
"1768",167277495375,-0.70906,-0.68873197,0.168916,-26.657,-38.247,60.512,17.681353,49.68141,55.265343,0.021484375,0.9562373
"1769",167277495376,-0.72261196,-0.605968,0.18004799,-26.596,-39.772,62.159,16.703306,51.856262,56.4343,0.04736328,0.9149747
"1770",167277495377,-0.679052,-0.584188,0.204248,-24.888,-39.101,59.109,14.095682,50.148254,54.1169,0.041503906,0.87449205
"1771",167277495378,-0.647592,-0.561924,0.24926,-22.875,-40.077,57.279,10.890283,50.06385,52.776215,0.047851562,0.8348827
"1772",167277495379,-0.557568,-0.548372,0.3146,-20.801,-40.748,60.146,10.497704,53.54766,52.27878,0.07910156,0.79625803
"1773",167277495380,-0.63839597,-0.581768,0.265232,-16.47,-37.21,62.281002,12.032057,56.045177,47.422966,0.016113281,0.7586874
"1774",167277495381,-0.57838,-0.557568,0.20521599,-12.688,-37.149002,69.174,13.662577,63.474503,45.93905,0.041992188,0.722242
"1775",167277495382,-0.61226,-0.553212,0.11132,-11.651,-35.075,70.15,14.627997,64.22145,44.143528,0.06542969,0.6869853
"1776",167277495383,-0.650496,-0.63162,0.088571995,-14.884,-40.931,79.056,15.152001,72.301636,51.861572,0.06201172,0.6530386
"1777",167277495384,-0.640332,-0.570152,0.149556,-15.799,-42.7,83.753,15.452621,76.572876,54.63767,0.018554688,0.6204487
"1778",167277495385,-0.680988,-0.505296,0.207636,-16.348,-44.957,93.94,17.521042,85.79763,58.69323,0.059570312,0.589316
"1779",167277495386,-0.714868,-0.47093198,0.253132,-12.627,-40.382,93.574,18.023207,85.9147,53.292294,0.0625,0.5596693
"1780",167277495387,-0.73083997,-0.45253998,0.249744,-13.298,-40.138,94.062004,16.976442,86.25477,53.921013,0.03857422,0.531534
"1781",167277495388,-0.70906,-0.465608,0.194568,-11.834001,-43.31,96.624,13.466328,90.345116,54.84903,0.020996094,0.5049007
"1782",167277495389,-0.67227596,-0.194568,0.202796,-15.616,-42.883,100.833,14.696217,92.56983,58.86383,0.14697266,0.479762
"1783",167277495390,-0.707124,-0.090991996,0.174724,-18.727,-41.785,95.831,11.869926,87.13628,59.553688,0.12451172,0.4561133
"1784",167277495391,-0.755524,-0.139392,0.120515995,-21.228,-41.48,87.169,7.1544437,78.91646,59.08181,0.057617188,0.43393868
"1785",167277495392,-0.765204,-0.140844,0.143748,-25.742,-44.957,87.901,3.7636871,79.01014,64.44845,0.0234375,0.4132313
"1786",167277495393,-0.714868,-0.095348,0.167464,-28.67,-46.238,85.461,0.56617737,76.21446,66.742325,0.036132812,0.39398068
"1787",167277495394,-0.768108,-0.086636,0.244904,-28.182001,-49.593002,81.374,-6.0214806,73.69328,66.396255,0.052734375,0.37617534
"1788",167277495395,-0.748748,-0.047431998,0.19747199,-29.402,-47.763,79.361,-6.6628895,70.98678,66.0336,0.029785156,0.35981068
"1789",167277495396,-0.757944,-0.0363,0.232804,-30.622,-50.508,75.64,-11.97168,67.762115,66.89657,0.025878906,0.34486666
"1790",167277495397,-0.75939596,0,0.236676,-34.221,-50.813,76.555,-12.970177,67.11876,70.28907,0.029785156,0.33132535
"1791",167277495398,-0.79859996,0.03388,0.300564,-35.258,-50.02,73.932,-14.777304,63.9055,70.06272,0.05419922,0.31914198
"1792",167277495399,-0.82376796,0.022747999,0.298628,-37.332,-49.776,73.200005,-16.092875,62.09337,71.51925,0.029785156,0.30829135
"1793",167277495400,-0.817476,-0.011616,0.28798,-41.175,-51.423,74.847,-18.054016,62.112244,75.88083,0.015625,0.29874733
"1794",167277495401,-0.842644,0.018876,0.318472,-44.225002,-52.521,75.03,-20.285479,60.933834,78.86301,0.025390625,0.29047132
"1795",167277495402,-0.774884,-0.049367998,0.35719198,-46.848,-51.484,66.124,-22.694803,51.157444,78.01016,0.049804688,0.283414
"1796",167277495403,-0.75746,-0.017908,0.369292,-50.02,-52.948,68.686,-24.303047,51.938297,82.06726,0.029296875,0.27749932
"1797",167277495404,-0.726484,-0.095832,0.33638,-52.582,-54.107002,66.246,-26.74902,48.316357,83.85099,0.048339844,0.27262
"1798",167277495405,-0.72019196,-0.039688,0.3146,-59.902,-54.351,71.553,-25.820938,49.719425,92.322105,0.0234375,0.26863334
"1799",167277495406,-0.76471996,-0.017908,0.60016,-62.281002,-63.562,76.067,-34.902092,53.030197,98.360985,0.14501953,0.265464
"1800",167277495407,-0.714868,0.113256,0.577896,-56.852,-52.338,77.653,-26.441065,53.99451,91.57985,0.09667969,0.26298466
"1801",167277495408,-0.709544,0.020812,0.58515596,-54.29,-50.386,73.139,-27.365273,49.701096,87.27204,0.033691406,0.26109666
"1802",167277495409,-0.728904,0.0726,0.589996,-56.12,-51.606,74.237,-29.690815,49.016197,89.663994,0.026855469,0.25968868
"1803",167277495410,-0.74535996,0.049852,0.648076,-54.351,-49.776,69.357,-30.40218,44.099228,85.86642,0.0390625,0.2586893
"1804",167277495411,-0.77004397,0.020812,0.65001196,-54.839,-50.081,67.405,-32.175575,41.128212,85.62745,0.030761719,0.258018
"1805",167277495412,-0.782144,-0.020812,0.64662397,-53.863,-51.301,66.734,-34.634754,40.03976,84.756676,0.033203125,0.25761133
"1806",167277495413,-0.797632,0,0.807312,-51.24,-48.8,65.331,-33.70305,38.5508,81.566284,0.08935547,0.25734934
"1807",167277495414,-0.855712,-0.001452,0.875556,-51.423,-45.689,74.237,-30.538586,44.838097,85.43935,0.08642578,0.2571827
"1808",167277495415,-0.88523597,-0.018876,0.839256,-48.068,-43.188,70.638,-29.910934,41.997395,80.666084,0.038085938,0.25701
"1809",167277495416,-0.878944,-0.048884,0.677116,-48.373,-40.016,70.455,-27.673021,40.674904,80.52883,0.080566406,0.25679865
"1810",167277495417,-0.821832,-0.127776,0.673728,-50.752,-42.883,73.078,-30.780773,41.14672,84.34811,0.068359375,0.25650933
"1811",167277495418,-0.86829597,-0.101156,0.453508,-52.643,-45.201,71.431,-33.848763,38.361034,85.43709,0.13476562,0.25613332
"1812",167277495419,-0.814572,-0.122935995,0.211992,-50.813,-52.582,66.185,-42.348755,34.83069,81.979805,0.19238281,0.25566933
"1813",167277495420,-0.748748,-0.154396,0.40075198,-48.8,-64.05,65.270004,-54.400536,34.912064,81.029274,0.05126953,0.25511268
"1814",167277495421,-0.76229995,-0.167464,0.601612,-46.787,-66.063,61.244,-57.28767,31.545555,77.63487,0.11279297,0.25445867
"1815",167277495422,-0.811668,-0.182952,0.61855197,-43.249,-65.453,57.95,-57.47536,29.585022,73.03482,0.06542969,0.25369668
"1816",167277495423,-0.850872,-0.22215599,0.765204,-35.197,-66.185,52.765,-59.300896,28.566185,63.802876,0.11376953,0.252814
"1817",167277495424,-0.782144,-0.19601999,0.69696,-21.106,-54.412,49.41,-48.816048,32.161835,49.29591,0.025878906,0.25180334
"1818",167277495425,-0.772464,-0.25748798,0.628232,-12.688,-55.083,46.543,-50.263523,33.969406,41.0004,0.04638672,0.25065067
"1819",167277495426,-0.75746,-0.340736,0.74197197,-9.089,-56.486,42.334,-52.204117,32.12973,36.164307,0.076171875,0.24935466
"1820",167277495427,-0.771012,-0.39929998,0.85183996,-8.662,-59.170002,41.968002,-54.887848,31.727043,36.30636,0.09814453,0.24791533
"1821",167277495428,-0.793276,-0.39784798,0.900724,-10.431,-58.316,44.713,-53.69846,32.37722,39.71153,0.06933594,0.24633734
"1822",167277495429,-0.775368,-0.359128,0.904596,-12.749001,-53.924,50.691,-48.761604,35.02262,45.11801,0.032714844,0.244626
"1823",167277495430,-0.768108,-0.162624,0.845064,-12.139,-46.36,53.375,-41.332012,36.615288,45.787354,0.10888672,0.24278134
"1824",167277495431,-0.70664,-0.047431998,0.68486,-8.052,-42.151,50.02,-37.953705,35.840027,40.23122,0.1484375,0.24080932
"1825",167277495432,-0.656304,0,0.55708396,-2.0740001,-38.308,44.225002,-35.10871,34.538483,31.656384,0.14160156,0.23871666
"1826",167277495433,-0.59338397,-0.090991996,0.511104,3.233,-36.173,36.173,-33.86959,31.268085,22.41834,0.09423828,0.236518
"1827",167277495434,-0.54595196,-0.204248,0.490776,3.05,-37.759,30.256,-35.86412,26.457077,19.08556,0.09423828,0.23422267
"1828",167277495435,-0.5808,-0.32911998,0.64372,0.122,-42.09,25.071001,-40.36564,20.598135,18.61371,0.11279297,0.23183532
"1829",167277495436,-0.56531197,-0.408496,0.738584,-3.721,-40.748,22.387001,-38.97123,15.917784,20.082094,0.1171875,0.22937
"1830",167277495437,-0.67517996,-0.3267,0.821348,-8.052,-38.552002,22.631,-36.546623,13.053856,23.604982,0.096191406,0.22684133
"1831",167277495438,-0.67276,-0.274912,0.72358,-10.431,-32.391,20.557001,-30.411886,9.600315,23.738663,0.03857422,0.22426134
"1832",167277495439,-0.73326,-0.161172,0.66356397,-11.895,-29.89,15.0060005,-28.257198,4.294481,21.051638,0.09277344,0.22164066
"1833",167277495440,-0.68728,-0.159236,0.620488,-12.749001,-26.596,7.5030003,-25.477982,-2.0287662,16.520771,0.05419922,0.21899201
"1834",167277495441,-0.666952,-0.173756,0.61468,-13.481,-27.45,-0.976,-26.936419,-8.799301,11.540977,0.026367188,0.21633066
"1835",167277495442,-0.63404,-0.2057,0.629684,-14.762,-26.901001,-6.527,-26.78467,-13.768716,8.785579,0.026367188,0.21366733
"1836",167277495443,-0.659208,-0.272008,0.647592,-16.47,-26.596,-8.845,-26.612955,-16.603588,8.5389595,0.041503906,0.21101801
"1837",167277495444,-0.661628,-0.349932,0.693572,-18.117,-24.583,-10.492001,-24.700777,-18.964237,8.53588,0.06640625,0.208392
"1838",167277495445,-0.66065997,-0.36009598,0.661628,-18.300001,-20.862,-9.211,-20.85932,-18.282263,9.2522,0.033691406,0.20579466
"1839",167277495446,-0.61468,-0.371712,0.584672,-17.263,-18.544,-8.113,-18.476042,-16.846235,9.085832,0.053222656,0.20323734
"1840",167277495447,-0.59919196,-0.361548,0.563376,-16.104,-19.215,-5.4900002,-18.864805,-14.094849,10.205364,0.036621094,0.20073333
"1841",167277495448,-0.570152,-0.364452,0.57934797,-14.884,-21.35,-3.2940001,-20.731417,-11.5421295,11.18902,0.024414062,0.19829465
"1842",167277495449,-0.559504,-0.35332,0.61226,-13.969,-22.204,-1.464,-21.341028,-9.545312,11.989212,0.021972656,0.19592933
